contigName	contigLen	totalAvgDepth	mapped_sorted.bam	mapped_sorted.bam-var
contig_5426	17199	2.87313	2.87313	2.67646
contig_5427	13136	0.218235	0.218235	0.196792
contig_5428	12551	1.3807	1.3807	1.93232
contig_5429	6030	1.49218	1.49218	0.886798
contig_543	8542	1.60391	1.60391	1.9391
contig_5430	9440	0.615501	0.615501	0.236683
contig_5431	8900	0.821143	0.821143	1.10307
contig_5432	29091	1.33396	1.33396	1.78887
contig_5433	14047	1.67734	1.67734	2.06809
contig_5434	20167	1.67483	1.67483	1.42915
contig_5435	11057	1.37187	1.37187	0.604013
contig_5436	16194	1.71335	1.71335	1.75289
contig_5437	15551	2.59918	2.59918	7.48635
contig_5438	9930	0.145706	0.145706	0.124496
contig_544	20734	0.797027	0.797027	0.780272
contig_5440	9697	1.43542	1.43542	0.77614
contig_5441	10693	0.328275	0.328275	0.222629
contig_5442	45363	2.92283	2.92283	4.33901
contig_5443	5895	1.22298	1.22298	0.928857
contig_5444	10244	0.896473	0.896473	0.689885
contig_5445	7418	0.623968	0.623968	0.587506
contig_5446	91331	0.392878	0.392878	0.65145
contig_5447	15429	0.42529	0.42529	0.50625
contig_5448	8116	2.35375	2.35375	0.320538
contig_5449	95066	4.1852	4.1852	8.8348
contig_545	39531	1.13961	1.13961	3.00084
contig_5450	5284	1.60031	1.60031	1.27718
contig_5451	167641	5.56779	5.56779	7.84546
contig_5452	6456	1.3078	1.3078	0.285727
contig_5455	7957	2.33175	2.33175	1.95141
contig_5456	57696	2.00066	2.00066	4.79385
contig_5458	46727	2.77641	2.77641	3.63513
contig_5460	20687	1.46088	1.46088	1.08754
contig_5461	17134	1.90756	1.90756	3.71313
contig_5462	7637	2.72165	2.72165	2.02735
contig_5463	11697	2.68849	2.68849	3.40405
contig_5464	6172	0.99369	0.99369	1.96141
contig_5465	12546	1.69853	1.69853	1.54577
contig_5466	8668	1.21097	1.21097	0.873527
contig_5467	8467	0.539858	0.539858	0.724423
contig_5469	13673	0.835613	0.835613	0.638673
contig_547	8948	0.65208	0.65208	0.959435
contig_5470	16859	1.56311	1.56311	1.34253
contig_5471	15758	0.572014	0.572014	0.5895
contig_5472	19932	0.862653	0.862653	0.769148
contig_5475	78281	1.86589	1.86589	3.84772
contig_5476	10462	3.02143	3.02143	6.53119
contig_5477	5949	2.38438	2.38438	8.86598
contig_5478	5332	1.0853	1.0853	1.67195
contig_5479	16105	1.44882	1.44882	1.45577
contig_548	9592	2.22485	2.22485	3.10771
contig_5480	9711	2.29924	2.29924	3.21111
contig_5481	36624	1.67769	1.67769	2.34061
contig_5482	11337	2.16591	2.16591	1.95995
contig_5483	9327	0.379972	0.379972	0.62052
contig_5484	12097	4.19059	4.19059	6.80025
contig_5485	9412	1.29292	1.29292	0.846191
contig_5486	6466	0.54069	0.54069	0.451699
contig_5487	10334	0.202671	0.202671	0.251161
contig_5488	165201	3.0017	3.0017	5.11022
contig_5489	13367	2.00734	2.00734	4.59292
contig_549	7127	1.86198	1.86198	1.19015
contig_5491	14329	1.23845	1.23845	0.781537
contig_5492	7052	1.70052	1.70052	1.79421
contig_5493	15085	2.2703	2.2703	0.783256
contig_5494	12035	0.0778292	0.0778292	0.0717644
contig_5495	46193	1.77313	1.77313	5.29465
contig_5496	11388	1.12369	1.12369	1.19574
contig_5497	12304	0.718035	0.718035	0.876057
contig_5498	6579	0.221496	0.221496	0.172473
contig_5499	7733	7.13056	7.13056	11.2413
contig_55	16901	5.02794	5.02794	29.905
contig_550	12553	1.06974	1.06974	0.453054
contig_5500	17129	0.31109	0.31109	0.455984
contig_5501	5391	4.29803	4.29803	6.81575
contig_5502	10146	0.547319	0.547319	0.561477
contig_5503	6544	0.390053	0.390053	0.391227
contig_5504	9166	0.434783	0.434783	0.60494
contig_5506	12959	0.788274	0.788274	0.869243
contig_5507	110446	2.2429	2.2429	7.1796
contig_5508	7664	1.84975	1.84975	0.850469
contig_5509	7892	1.73263	1.73263	1.18206
contig_551	22729	2.13632	2.13632	1.46103
contig_5510	18408	1.55357	1.55357	1.6747
contig_5511	12556	1.86829	1.86829	2.18523
contig_5512	12020	1.06217	1.06217	1.77896
contig_5513	10694	1.9062	1.9062	6.10077
contig_5514	14339	2.82035	2.82035	3.27653
contig_552	7716	1.57706	1.57706	0.636967
contig_5521	5020	0.203901	0.203901	0.162354
contig_5522	19935	0.962143	0.962143	1.59517
contig_5523	11188	2.10373	2.10373	1.96789
contig_5526	5700	1.7555	1.7555	2.66299
contig_5528	7588	2.03388	2.03388	0.756671
contig_5529	5626	2.09879	2.09879	1.14257
contig_5533	5028	7.22837	7.22837	17.4416
contig_5534	30948	1.8748	1.8748	4.95017
contig_5535	6182	1.95375	1.95375	2.09187
contig_5536	102641	3.77312	3.77312	20.1021
contig_5539	11212	2.79353	2.79353	2.31198
contig_554	7062	1.57465	1.57465	1.65002
contig_5540	94625	2.46993	2.46993	8.59348
contig_5541	32773	1.04635	1.04635	2.04377
contig_5542	6597	1.66481	1.66481	1.12884
contig_5543	17047	1.48879	1.48879	2.62887
contig_5544	12483	9.15049	9.15049	23.0369
contig_5545	29203	0.802189	0.802189	1.4009
contig_5546	22629	0.84203	0.84203	1.20591
contig_5547	12770	0.887322	0.887322	0.657048
contig_5548	10793	0.600207	0.600207	0.766986
contig_5549	25147	0.41453	0.41453	0.421955
contig_555	205017	1.83965	1.83965	3.00674
contig_5551	18430	0.0923414	0.0923414	0.131304
contig_5552	38953	0.544984	0.544984	0.820427
contig_5556	10735	0.694757	0.694757	1.28948
contig_5557	5852	2.05051	2.05051	1.29258
contig_5558	9201	0.88145	0.88145	1.18749
contig_5559	13574	1.73383	1.73383	0.647846
contig_556	6016	0.99284	0.99284	0.638343
contig_5560	8068	1.05873	1.05873	2.6787
contig_5561	135931	7.51145	7.51145	29.8626
contig_5562	40812	0.552826	0.552826	0.86616
contig_5564	6554	0.844316	0.844316	0.990437
contig_5565	8613	1.20194	1.20194	0.749962
contig_5568	21461	1.9047	1.9047	4.33439
contig_5569	7849	0.336537	0.336537	0.51535
contig_557	9957	0.800857	0.800857	0.260846
contig_5570	10252	0.190061	0.190061	0.251966
contig_5571	12405	1.93089	1.93089	1.94488
contig_5572	38351	1.50567	1.50567	2.33559
contig_5575	26723	1.82095	1.82095	2.73632
contig_5578	132042	3.47132	3.47132	5.25809
contig_5579	11020	1.59669	1.59669	1.70887
contig_558	20114	2.01202	2.01202	2.51178
contig_5580	23748	2.35338	2.35338	5.81582
contig_5581	7939	1.74618	1.74618	1.59646
contig_5583	194835	2.96238	2.96238	6.65219
contig_5584	18813	0.934255	0.934255	1.62925
contig_5586	45645	1.16026	1.16026	4.48974
contig_5587	32869	2.34408	2.34408	17.1122
contig_5588	6645	0.464665	0.464665	0.578624
contig_5589	12839	1.06809	1.06809	0.701397
contig_559	6359	1.86568	1.86568	0.346007
contig_5590	26033	1.37658	1.37658	2.01466
contig_5591	9153	1.81939	1.81939	1.53302
contig_5593	15640	0.80723	0.80723	1.21659
contig_5596	25818	2.99825	2.99825	5.21633
contig_5598	17219	2.41461	2.41461	5.27177
contig_5599	48317	1.51216	1.51216	2.85783
contig_56	23923	3.44445	3.44445	5.89884
contig_5600	59649	2.39804	2.39804	8.08875
contig_5602	10964	0.216386	0.216386	0.234517
contig_5603	21194	0.559162	0.559162	0.813618
contig_5605	5172	1.99024	1.99024	0.312806
contig_5606	50953	17.486	17.486	17092
contig_5607	8826	0.748041	0.748041	0.951837
contig_5608	7152	1.65753	1.65753	0.968732
contig_5609	9660	0.920084	0.920084	0.745094
contig_561	142588	1.22229	1.22229	2.08489
contig_5610	10622	0.9089	0.9089	0.415533
contig_5611	19879	1.21309	1.21309	1.14137
contig_5612	6790	1.43057	1.43057	1.37131
contig_5613	7323	1.45978	1.45978	0.772935
contig_5614	24465	3.05758	3.05758	8.06723
contig_5617	7572	1.82094	1.82094	1.89657
contig_5618	19486	2.4714	2.4714	5.53638
contig_5619	34679	1.4045	1.4045	1.64973
contig_5621	27564	0.676516	0.676516	2.92954
contig_5622	12392	0.642134	0.642134	0.751231
contig_5623	15268	1.85124	1.85124	1.24721
contig_5626	10424	0.0483745	0.0483745	0.0460474
contig_5628	10022	2.1718	2.1718	1.80305
contig_5629	13436	0.823724	0.823724	0.803499
contig_563	10099	2.91326	2.91326	0.945712
contig_5630	7172	0.650954	0.650954	0.368256
contig_5631	26652	0.960229	0.960229	0.845403
contig_5632	21757	2.54732	2.54732	1.88102
contig_5633	9701	4.20972	4.20972	47.5997
contig_5635	5213	1.32787	1.32787	0.737587
contig_5636	12146	0.542431	0.542431	0.838653
contig_5637	10341	2.84692	2.84692	1.62612
contig_5638	49103	1.93469	1.93469	3.30571
contig_5639	7086	0.996251	0.996251	0.438635
contig_564	5853	1.34228	1.34228	0.34444
contig_5640	7246	0.891488	0.891488	0.833923
contig_5641	8969	0.452319	0.452319	0.514249
contig_5642	10023	1.12144	1.12144	0.835449
contig_5643	54279	1.13063	1.13063	2.57935
contig_5644	9642	4.84123	4.84123	3.60748
contig_5645	17342	1.22371	1.22371	1.56102
contig_5646	49191	5.16029	5.16029	9.11907
contig_5647	23190	0.0555556	0.0555556	0.0524577
contig_5648	5464	0.912307	0.912307	0.959025
contig_5649	17613	1.82557	1.82557	0.825509
contig_565	10637	0.486698	0.486698	0.650762
contig_5650	8423	1.06346	1.06346	0.56182
contig_5651	10019	0.00192522	0.00192522	0.00192176
contig_5652	8970	2.14569	2.14569	3.84909
contig_5654	11990	1.95591	1.95591	1.69262
contig_5655	11160	1.02952	1.02952	1.17951
contig_5656	17322	1.59277	1.59277	6.15521
contig_5657	160768	6.1738	6.1738	10.2023
contig_5658	9245	1.97317	1.97317	3.08098
contig_5659	5997	0.319993	0.319993	0.25836
contig_566	6239	1.62654	1.62654	1.02083
contig_5660	47412	2.85051	2.85051	4.12045
contig_5661	12493	0.925059	0.925059	0.711294
contig_5662	24378	3.41989	3.41989	4.86333
contig_5663	30290	5.1994	5.1994	6.78932
contig_5664	40775	1.97674	1.97674	2.23176
contig_5665	6049	0.789964	0.789964	0.879728
contig_5666	9629	2.95485	2.95485	3.45583
contig_5667	13113	1.94237	1.94237	2.57197
contig_5668	16608	1.41463	1.41463	1.87906
contig_5669	11318	1.93974	1.93974	11.6875
contig_567	30796	1.26242	1.26242	1.26782
contig_5670	21264	1.83333	1.83333	1.34161
contig_5671	37410	1.33849	1.33849	1.42404
contig_5672	36644	7.23757	7.23757	23.5311
contig_5673	30485	1.65334	1.65334	1.83609
contig_5674	11536	1.09889	1.09889	1.00429
contig_5675	30360	1.00854	1.00854	0.841663
contig_5676	5790	0.475	0.475	0.422496
contig_5677	9481	0.588147	0.588147	0.456
contig_5678	8156	1.62428	1.62428	0.522107
contig_5679	7737	1.46514	1.46514	0.875994
contig_568	11395	0.0126278	0.0126278	0.0124648
contig_5680	140788	1.94627	1.94627	3.65142
contig_5683	33899	1.19088	1.19088	1.1017
contig_5684	76488	4.73353	4.73353	10.2958
contig_5685	33104	2.06181	2.06181	3.8557
contig_5686	14216	1.11211	1.11211	0.989375
contig_5687	9150	0.934333	0.934333	1.43525
contig_5688	13998	0.409229	0.409229	0.650095
contig_5689	35741	1.27161	1.27161	1.70329
contig_569	15032	3.30278	3.30278	8.59952
contig_5690	198874	2.40714	2.40714	4.10502
contig_5691	10391	3.1036	3.1036	5.16472
contig_5692	74037	3.74147	3.74147	9.93723
contig_5693	6190	0.92947	0.92947	0.633519
contig_5695	6889	1.38759	1.38759	1.64676
contig_5696	171113	3.95819	3.95819	5.92906
contig_5697	11592	2.06494	2.06494	0.787978
contig_5698	17788	2.22327	2.22327	3.51853
contig_57	17141	6.69313	6.69313	34.5911
contig_570	15333	0.696305	0.696305	0.483021
contig_5705	17285	0.299037	0.299037	0.573035
contig_5706	7386	2.15547	2.15547	0.656518
contig_5709	107938	1.28727	1.28727	2.96678
contig_571	150532	1.0843	1.0843	1.73468
contig_5710	24468	0.519656	0.519656	0.372181
contig_5711	23687	2.63441	2.63441	2.95361
contig_5712	5813	1.70528	1.70528	0.983256
contig_5713	6009	1.45946	1.45946	1.03527
contig_5716	12130	0.833472	0.833472	0.886754
contig_5717	66920	1.66373	1.66373	2.32653
contig_5718	5893	0	0	0
contig_5719	20288	1.45958	1.45958	1.00347
contig_572	234199	16.808	16.808	48639.1
contig_5720	11909	0.840803	0.840803	0.768866
contig_5721	8917	1.69317	1.69317	0.693193
contig_5722	9531	1.11555	1.11555	0.817544
contig_5723	9915	2.58884	2.58884	1.71422
contig_5724	11385	0.721406	0.721406	0.875411
contig_5725	10328	0.67921	0.67921	0.314829
contig_5726	18948	3.50612	3.50612	19.8822
contig_5727	23787	1.57351	1.57351	2.33064
contig_5728	55868	3.66752	3.66752	3.72307
contig_5729	10726	0.218986	0.218986	0.463915
contig_573	9997	0.2026	0.2026	0.219048
contig_5730	33800	3.02636	3.02636	5.73203
contig_5731	122558	3.74636	3.74636	7.6771
contig_5732	6173	0.496596	0.496596	0.358292
contig_5733	44778	2.25238	2.25238	3.5745
contig_5734	44020	1.41247	1.41247	1.60659
contig_5735	90294	6.94686	6.94686	25.7156
contig_5738	350652	3.56285	3.56285	6.46402
contig_5739	107857	1.84794	1.84794	3.09698
contig_574	31527	1.30047	1.30047	1.48419
contig_5740	28582	2.32376	2.32376	6.66858
contig_5743	9153	0.554482	0.554482	0.930982
contig_5744	7714	0.927948	0.927948	1.15137
contig_5745	37101	3.2811	3.2811	4.80771
contig_5746	5937	1.80491	1.80491	0.790691
contig_5748	336784	3.20266	3.20266	6.20262
contig_5749	9076	1.34282	1.34282	1.09005
contig_575	6754	0.225772	0.225772	0.325362
contig_5751	15044	0.587686	0.587686	0.552492
contig_5752	17447	0.351448	0.351448	0.611321
contig_5753	26589	0.736639	0.736639	1.09049
contig_5754	8517	1.36871	1.36871	1.03289
contig_5755	20478	0.539797	0.539797	0.731143
contig_5756	20235	3.34742	3.34742	3.44264
contig_5758	12775	2.76491	2.76491	6.47968
contig_5759	10186	0.720207	0.720207	0.546506
contig_576	14150	0.760214	0.760214	0.653839
contig_5760	10388	0.748877	0.748877	0.753899
contig_5761	74795	2.58625	2.58625	3.49096
contig_5762	111484	1.38482	1.38482	2.21232
contig_5763	9291	2.73482	2.73482	1.28482
contig_5765	5353	1.66116	1.66116	0.280985
contig_5766	10685	1.93602	1.93602	2.86493
contig_5768	11203	1.21207	1.21207	1.28073
contig_577	9400	0.431027	0.431027	0.565696
contig_5770	36248	0.537537	0.537537	0.80197
contig_5773	13146	1.87804	1.87804	1.62598
contig_5774	9364	0.864337	0.864337	0.640896
contig_5775	6301	2.11933	2.11933	2.53761
contig_5776	15080	6.28372	6.28372	21.2446
contig_5777	17369	6.5613	6.5613	11.335
contig_5778	35664	1.9594	1.9594	3.88746
contig_578	11901	1.79312	1.79312	1.46786
contig_5780	38892	0.849182	0.849182	1.17888
contig_5781	5707	0.639914	0.639914	0.590061
contig_5782	7251	1.91325	1.91325	0.508266
contig_5784	9724	1.71005	1.71005	1.2204
contig_5785	12248	1.27095	1.27095	1.10741
contig_5786	24284	0.862683	0.862683	0.745567
contig_5787	18321	8.96968	8.96968	23.2867
contig_5788	18782	7.43656	7.43656	41.735
contig_5789	12512	4.18654	4.18654	9.02824
contig_579	16645	1.77472	1.77472	1.98579
contig_5790	15787	10.9582	10.9582	55.8812
contig_5793	40408	3.09787	3.09787	3.89053
contig_5794	5808	1.75769	1.75769	0.457573
contig_5795	6351	2.73601	2.73601	1.61302
contig_5796	6715	2.26565	2.26565	0.869769
contig_5798	16049	0.40795	0.40795	0.676616
contig_5799	18097	0.413328	0.413328	0.743896
contig_580	7842	2.62545	2.62545	4.54494
contig_5800	9298	4.28564	4.28564	55.2994
contig_5801	9598	0.644581	0.644581	0.354887
contig_5802	18922	0.726561	0.726561	0.818232
contig_5803	47992	1.66933	1.66933	1.73557
contig_5804	5223	1.64281	1.64281	1.0522
contig_5805	59525	2.86867	2.86867	1.9602
contig_5807	85155	2.75888	2.75888	3.32413
contig_5808	150701	2.73497	2.73497	3.86898
contig_5809	7039	0.217448	0.217448	0.31451
contig_5811	12483	1.34866	1.34866	1.21028
contig_5812	14648	0.486619	0.486619	0.880144
contig_5814	127726	1.30598	1.30598	4.13069
contig_5815	23458	4.36009	4.36009	4.67254
contig_5816	140400	0.894431	0.894431	1.43154
contig_5819	15577	1.80942	1.80942	0.959538
contig_582	15044	3.99107	3.99107	19.4198
contig_5820	6968	1.63978	1.63978	0.723036
contig_5821	155491	1.98984	1.98984	2.43317
contig_5822	15165	0.820912	0.820912	0.67674
contig_5823	6258	0.571546	0.571546	0.567834
contig_5824	12353	0.771122	0.771122	1.1023
contig_5825	5351	0.971352	0.971352	0.758605
contig_5826	7777	2.48276	2.48276	2.2925
contig_5828	49125	3.91518	3.91518	9.42228
contig_5829	53644	3.41223	3.41223	7.1047
contig_583	49793	6.67129	6.67129	24.4814
contig_5830	16625	1.78203	1.78203	1.59598
contig_5831	9498	0.731814	0.731814	0.822598
contig_5835	23451	0.757349	0.757349	1.96515
contig_5836	136453	3.06138	3.06138	5.51666
contig_5837	34594	1.90399	1.90399	1.75663
contig_5838	7754	1.01986	1.01986	0.371164
contig_5839	11704	2.03427	2.03427	2.37441
contig_584	50768	3.54816	3.54816	10.2458
contig_5840	6407	1.75148	1.75148	2.30239
contig_5841	14072	0.816621	0.816621	0.758515
contig_5842	23660	3.16368	3.16368	5.33858
contig_5843	15071	1.36908	1.36908	0.593733
contig_5844	5768	0.239587	0.239587	0.332469
contig_5846	11256	2.38349	2.38349	0.869485
contig_5847	6683	1.58442	1.58442	0.63237
contig_5848	24654	0.844189	0.844189	0.933591
contig_5849	11931	1.4009	1.4009	1.94761
contig_5851	13075	0.0773694	0.0773694	0.0713855
contig_5852	12599	1.87758	1.87758	1.11689
contig_5853	16550	1.21707	1.21707	1.50237
contig_5854	99137	3.29948	3.29948	11.1951
contig_5855	22104	1.98793	1.98793	4.09803
contig_5859	21451	2.74475	2.74475	8.76524
contig_586	21100	0.332458	0.332458	0.811338
contig_5860	7257	3.24089	3.24089	6.48732
contig_5861	7355	0.20805	0.20805	0.164798
contig_5863	6667	6.27114	6.27114	10.5689
contig_5864	17351	3.463	3.463	5.94089
contig_5867	10383	1.60168	1.60168	4.21044
contig_5868	8671	0	0	0
contig_5869	50388	1.67769	1.67769	2.50381
contig_587	10147	0.351205	0.351205	0.724243
contig_5870	5269	3.48076	3.48076	2.26884
contig_5871	14080	2.12599	2.12599	1.02975
contig_5872	33479	0.361877	0.361877	0.668511
contig_5873	21735	0.483067	0.483067	0.624557
contig_5874	114932	2.44372	2.44372	2.49725
contig_5875	47388	1.77994	1.77994	1.25648
contig_5876	7762	0.752233	0.752233	0.626336
contig_588	11839	0.642912	0.642912	0.985387
contig_5881	16179	0.963628	0.963628	2.06011
contig_5882	18598	1.65481	1.65481	2.29879
contig_5883	20307	2.77045	2.77045	3.10293
contig_5884	23866	0.712262	0.712262	0.784481
contig_5885	13527	1.1522	1.1522	0.689393
contig_5886	14710	0.0978709	0.0978709	0.0882932
contig_5887	5392	1.0433	1.0433	0.519182
contig_5888	15721	0.794169	0.794169	1.11113
contig_5889	18912	0.699872	0.699872	0.489724
contig_589	24917	0.273428	0.273428	0.618896
contig_5890	10243	2.60606	2.60606	1.78227
contig_5891	7719	0	0	0
contig_5892	98752	2.20717	2.20717	3.6517
contig_5893	14719	3.58322	3.58322	4.23502
contig_5895	24676	1.26343	1.26343	2.45298
contig_5896	14557	0.365378	0.365378	0.240947
contig_5897	19544	2.70816	2.70816	3.26312
contig_5898	11456	0.397311	0.397311	0.334168
contig_5899	6911	1.8058	1.8058	0.56952
contig_59	18621	1.84489	1.84489	5.98475
contig_590	190447	1.73649	1.73649	3.0388
contig_5900	9880	1.42086	1.42086	1.04459
contig_5901	11574	2.36169	2.36169	1.91026
contig_5903	55963	3.1371	3.1371	8.89865
contig_5904	16506	6.44228	6.44228	9.45719
contig_5907	50444	3.13536	3.13536	5.31461
contig_5908	49141	2.20653	2.20653	2.51243
contig_5909	13686	0.563091	0.563091	0.804175
contig_5910	6722	3.00091	3.00091	3.49199
contig_5912	9675	0.650709	0.650709	0.641608
contig_5913	8910	2.28779	2.28779	2.05026
contig_5914	7808	0.26012	0.26012	0.192464
contig_5915	17005	0.878671	0.878671	0.829451
contig_5916	11340	0.591153	0.591153	0.319807
contig_5917	6853	1.93943	1.93943	0.557355
contig_5918	46726	1.43965	1.43965	1.13157
contig_5919	5177	0.283469	0.283469	0.342429
contig_592	8002	2.39468	2.39468	3.57546
contig_5920	88495	0.848424	0.848424	2.3576
contig_5922	57987	1.90387	1.90387	2.78667
contig_5923	18072	1.20031	1.20031	1.64072
contig_5924	9637	1.70254	1.70254	1.19604
contig_5925	8644	2.57758	2.57758	0.296511
contig_5926	13030	1.15994	1.15994	1.50007
contig_5928	6556	1.41898	1.41898	0.946698
contig_5930	45969	2.92038	2.92038	3.30182
contig_5931	5439	0.235961	0.235961	0.180305
contig_5932	10818	0.817492	0.817492	1.09987
contig_5933	6614	3.26795	3.26795	1.31027
contig_5934	16367	1.90263	1.90263	0.55753
contig_5935	7172	1.78923	1.78923	0.791711
contig_5936	19326	4.40097	4.40097	94.6985
contig_5937	9418	1.55255	1.55255	2.78
contig_5938	5448	1.06757	1.06757	1.63711
contig_5939	6607	0.462289	0.462289	0.553691
contig_594	13472	3.53018	3.53018	3.84791
contig_5940	24471	1.72254	1.72254	1.84198
contig_5941	6084	0.985844	0.985844	0.821606
contig_5942	15062	0.545333	0.545333	0.314061
contig_5943	5807	0.550292	0.550292	0.446238
contig_5945	69619	1.37841	1.37841	3.1794
contig_5946	8167	1.11987	1.11987	0.791795
contig_5947	19806	1.01882	1.01882	6.87561
contig_5948	14357	0.697121	0.697121	0.745442
contig_595	15836	0.841196	0.841196	1.78208
contig_5952	15737	2.5792	2.5792	1.68613
contig_5953	8648	1.05695	1.05695	0.898264
contig_5954	14398	0.00779057	0.00779057	0.00773042
contig_5955	6191	0.81907	0.81907	0.723725
contig_5957	6050	2.35441	2.35441	1.86234
contig_5958	5943	0.300535	0.300535	0.210256
contig_5959	19625	0.728472	0.728472	0.724178
contig_596	8733	1.31283	1.31283	0.393042
contig_5960	8393	1.48405	1.48405	0.676591
contig_5962	15362	2.06054	2.06054	1.09799
contig_5964	27186	1.97733	1.97733	4.14984
contig_5965	6445	0.475774	0.475774	0.542402
contig_5966	33441	2.14088	2.14088	3.07399
contig_5967	30470	1.4407	1.4407	8.70718
contig_5968	8054	0.737348	0.737348	0.949044
contig_5969	5616	3.19941	3.19941	1.15726
contig_5970	6977	0	0	0
contig_5971	21280	0.425272	0.425272	0.871363
contig_5972	40853	1.02513	1.02513	1.17634
contig_5973	6082	0.23938	0.23938	0.182115
contig_5974	14750	1.63473	1.63473	1.11525
contig_5977	13459	1.09873	1.09873	4.0463
contig_5978	18879	2.18095	2.18095	2.90742
contig_5979	41949	0.837556	0.837556	1.83649
contig_598	90708	15.4211	15.4211	57.9352
contig_5980	105659	5.43683	5.43683	24.0506
contig_5981	11292	3.00844	3.00844	4.40117
contig_5984	47067	0.903233	0.903233	1.23152
contig_5985	9793	2.3052	2.3052	1.05172
contig_5986	17525	1.58181	1.58181	4.7535
contig_5987	70679	2.50429	2.50429	2.88539
contig_5988	15358	1.43037	1.43037	1.58582
contig_5989	10043	0	0	0
contig_599	93866	4.34623	4.34623	8.7162
contig_5991	12838	0.965716	0.965716	0.70351
contig_5992	9739	0.59829	0.59829	0.759921
contig_5993	7008	2.11009	2.11009	0.413011
contig_5994	174114	3.17324	3.17324	6.15025
contig_5995	10529	1.15406	1.15406	3.82092
contig_5996	6679	1.83612	1.83612	1.58107
contig_5997	64940	3.96719	3.96719	9.06213
contig_5999	33172	1.83211	1.83211	2.40374
contig_60	13073	4.05517	4.05517	13.421
contig_600	10398	4.98478	4.98478	7.36579
contig_6000	14506	2.4341	2.4341	3.78786
contig_6001	15050	0.553087	0.553087	0.818951
contig_6002	5999	3.60848	3.60848	0.755063
contig_6003	51040	0.977461	0.977461	1.51071
contig_6006	6908	1.7483	1.7483	1.49425
contig_6007	17581	1.68636	1.68636	5.45996
contig_6008	34922	1.0526	1.0526	1.63709
contig_6009	9016	3.18622	3.18622	1.67717
contig_601	58216	10.4931	10.4931	45.8694
contig_6010	14689	0.306555	0.306555	0.582217
contig_6011	26552	1.34997	1.34997	2.14744
contig_6012	8280	0.494711	0.494711	0.596351
contig_6013	41879	8.23633	8.23633	3337.71
contig_6014	6945	0.704341	0.704341	0.405795
contig_6015	32313	1.39514	1.39514	2.62281
contig_6017	8287	1.45889	1.45889	1.53354
contig_6018	5243	1.2207	1.2207	0.885703
contig_6019	16137	1.2898	1.2898	0.889943
contig_602	44990	4.86093	4.86093	12.4508
contig_6020	32068	0.712357	0.712357	0.890364
contig_6022	5048	0.616782	0.616782	1.53638
contig_6023	8964	2.64273	2.64273	5.36489
contig_6024	5544	0	0	0
contig_6025	5764	1.89223	1.89223	0.100091
contig_6026	12691	1.51559	1.51559	1.02025
contig_6027	6216	0.234586	0.234586	0.182551
contig_6028	6604	0.198482	0.198482	0.253022
contig_6029	7908	0.643078	0.643078	0.944555
contig_6030	11281	0.0210224	0.0210224	0.0205828
contig_6031	12658	0.432203	0.432203	0.389795
contig_6032	9929	0.502301	0.502301	0.360852
contig_6033	19026	1.87662	1.87662	3.13285
contig_6035	6412	2.28729	2.28729	0.974977
contig_6037	7058	0	0	0
contig_6038	11854	0.528196	0.528196	0.626674
contig_6040	12040	1.0058	1.0058	0.689587
contig_6041	9688	0.261585	0.261585	0.395305
contig_6043	6289	0.649617	0.649617	0.437488
contig_6044	159375	1.70464	1.70464	2.7874
contig_6045	10482	0.87108	0.87108	0.827424
contig_6046	10001	1.98528	1.98528	2.70457
contig_6047	25137	1.09857	1.09857	1.23715
contig_6048	15873	2.34116	2.34116	2.27672
contig_6049	62612	3.32753	3.32753	5.97391
contig_605	96482	3.49012	3.49012	4.20203
contig_6050	28184	1.55247	1.55247	1.15657
contig_6051	14915	0.775008	0.775008	0.308971
contig_6053	92284	2.24433	2.24433	3.0298
contig_6054	6381	2.72524	2.72524	0.604414
contig_6055	6636	0.865402	0.865402	0.539314
contig_6056	23196	1.07303	1.07303	0.992758
contig_6057	10824	0.5089	0.5089	0.631436
contig_6058	6340	7.34055	7.34055	50.5735
contig_6059	10484	4.39143	4.39143	19.357
contig_606	206950	2.96751	2.96751	5.9064
contig_6061	66741	1.86862	1.86862	2.34831
contig_6062	62914	2.37327	2.37327	4.06692
contig_6063	64573	1.54449	1.54449	3.73483
contig_6064	5481	1.08422	1.08422	0.658745
contig_6065	100152	0.658497	0.658497	0.908695
contig_6066	11747	1.19393	1.19393	0.605107
contig_6067	16383	1.47976	1.47976	0.747569
contig_6068	221479	0.69384	0.69384	0.943829
contig_6069	7500	0.135374	0.135374	0.117065
contig_607	103122	2.10669	2.10669	4.34912
contig_6070	15697	0.722583	0.722583	1.07325
contig_6071	8560	0.298573	0.298573	0.327868
contig_6072	16914	1.55231	1.55231	1.14281
contig_6073	5150	0.3116	0.3116	0.214548
contig_6074	15579	1.36062	1.36062	0.663516
contig_6077	63731	0.986584	0.986584	1.87997
contig_6078	80294	2.685	2.685	5.11255
contig_6079	13639	0.325599	0.325599	0.219581
contig_608	5947	0.57823	0.57823	0.686627
contig_6080	9424	1.87664	1.87664	2.14781
contig_6081	20127	1.35521	1.35521	2.98774
contig_6083	5492	0.567765	0.567765	0.58391
contig_6084	28978	0.281185	0.281185	0.514143
contig_6085	6979	0.52526	0.52526	0.24939
contig_6086	8285	1.59422	1.59422	1.87882
contig_6087	9017	1.1695	1.1695	1.68507
